road,id,model_type,name,lat,lon,length,condition,lrp,real_name
N8,1007549,link,link 5238,23.3165,89.9971386,136.0,A,LRP077,"Barisal 85 km,Madaripur 35 ,Takerhat 10 km"
N8,1007550,bridge,bridge 2139,23.313,89.9977774,8.4,B,LRP077a,.
N8,1007551,bridge,bridge 2140,23.3092778,89.9982497,6.8,B,LRP077b,.
N8,1007552,link,link 5239,23.3086111,89.9983608,100.0,A,LRP077c,Box Culvert
N8,1007553,link,link 5240,23.3076389,89.9984997,130.0,A,LRP078,Km post missing
N8,1007554,link,link 5241,23.2997497,89.9999163,910.0,A,LRP079,"Barisal 83 km,Madaripur 32 km,Takerhat 8 km"
N8,1007555,bridge,bridge 2141,23.298083,90.0001944,6.8,B,LRP079a,.
N8,1007556,link,link 5242,23.2951386,90.0016111,378.0,A,LRP079b,Bridge start
N8,1007557,link,link 5243,23.2947219,90.0028889,140.0,A,LRP079c,Bridge end
N8,1007558,link,link 5244,23.293083,90.0046389,279.0,A,LRP080,"Barisal 82 km,Madaripur 31 km,Takerhat 07 km"
N8,1007559,bridge,bridge 2142,23.2929163,90.0047778,5.3,B,LRP080a,.
N8,1007560,bridge,bridge 2143,23.2882497,90.0089444,133.0,C,LRP080b,Diknagar Bridge
N8,1007561,link,link 5245,23.2859719,90.0107778,304.0,A,LRP081,Km post missing
N8,1007562,bridge,bridge 2144,23.2807493,90.0127778,6.75,A,LRP081a,.
N8,1007563,link,link 5246,23.2778882,90.0134444,355.0,A,LRP082,"Barisal 80 km,Madaripur 29 km,Takerhat 5 km"
N8,1007564,bridge,bridge 2145,23.2745827,90.0141667,12.1,D,LRP082a,.
N8,1007565,link,link 5247,23.2689716,90.0154167,625.0,A,LRP083,"Barisal 79 km,Madaripur 28 km,Takerhat 4 km"
N8,1007566,bridge,bridge 2146,23.2663889,90.0159167,6.75,D,LRP083a,.
N8,1007567,link,link 5248,23.2662778,90.0159444,20.0,A,LRP083b,Bridge start
N8,1007568,link,link 5249,23.2601667,90.0172216,705.0,A,LRP084,"Barisal 78 km, Madaripur 27 km, Takerhat 3 km"
N8,1007569,bridge,bridge 2147,23.2517778,90.0191938,14.0,D,LRP084a,.
N8,1007570,link,link 5250,23.2516944,90.0191938,17.0,A,LRP084b,Bridge end
N8,1007571,link,link 5251,23.2513056,90.0192493,53.0,A,LRP085,Km post missing
N8,1007572,bridge,bridge 2148,23.2447774,90.0207493,13.3,B,LRP085a,.
N8,1007573,link,link 5252,23.2445274,90.0207771,31.0,A,LRP085b,Bridge end
N8,1007574,link,link 5253,23.2429719,90.0211382,224.0,A,LRP086,"Barisal 77 km,Madaripur 25 km,Takerhat 01 km"
N8,1007575,link,link 5254,23.2336386,90.0205271,990.0,A,LRP087,Barisal 76 km Madaripur 24 km Takerhat 00 km
N8,1007576,link,link 5255,23.2327493,90.0204716,97.0,A,LRP087a,Z 8608 to Dattapara
N8,1007577,link,link 5256,23.2311938,90.0203327,183.0,A,LRP087b,Baily Bridge start
N8,1007578,link,link 5257,23.2301382,90.0202216,122.0,A,LRP087c,Baily Bridge end
N8,1007579,link,link 5258,23.2272216,90.0199993,333.0,A,LRP087d,R 850 to Gopalganj
N8,1007580,link,link 5259,23.2246382,90.0198049,265.0,A,LRP088,Km post missing
N8,1007581,bridge,bridge 2149,23.2186104,90.022166,121.4,B,LRP088a,Takerhat Bridge
N8,1007582,link,link 5260,23.2183882,90.0223604,34.0,A,LRP088b,Bridge end
N8,1007583,link,link 5261,23.2168882,90.0235271,206.0,A,LRP089,"Barisal 73 km,Bhurghata 26 km,Madaripur 22 km"
N8,1007584,bridge,bridge 2150,23.2136667,90.0260271,30.0,B,LRP089a,Ak Number Bridge
N8,1007585,link,link 5262,23.2095278,90.0291382,562.0,A,LRP090,"Barisal 72 km, Madaripur 21 km,Bhurghata 25 km"
N8,1007586,bridge,bridge 2151,23.2051667,90.0354441,9.5,B,LRP090a,Bolgram Bridge
N8,1007587,link,link 5263,23.2050833,90.0358886,60.0,A,LRP090b,Bridge end
N8,1007588,link,link 5264,23.2049167,90.0367219,90.0,A,LRP091,Barisal 71 km Madaripur 20 km Bhurghata 24 km
N8,1007589,bridge,bridge 2152,23.2036944,90.0431941,54.4,C,LRP091a,Rajoir Boro Bridge
N8,1007590,link,link 5265,23.2032222,90.0459163,290.0,A,LRP092,Barisal 70 km Madaripur 19 km Bhurghata 23 km
N8,1007591,bridge,bridge 2153,23.2018611,90.0528889,6.05,B,LRP092a,.
N8,1007592,link,link 5266,23.2012222,90.0555278,268.0,A,LRP093,Km post missing
N8,1007593,bridge,bridge 2154,23.201,90.0568333,9.07,C,LRP093a,.
N8,1007594,link,link 5267,23.199833,90.0629167,840.0,A,LRP093b,Box Culvert
N8,1007595,link,link 5268,23.1995274,90.0648333,20.0,A,LRP094,"Barisal 68 km,Madaripur 17 km,Bhurghata 21 km"
N8,1007596,bridge,bridge 2155,23.199083,90.0666938,9.35,C,LRP094a,.
N8,1007597,bridge,bridge 2156,23.1990552,90.0670827,5.0,C,LRP094b,.
N8,1007598,link,link 5269,23.1959997,90.0737771,810.0,A,LRP095,"Barisal 67 km,Madaripur 16 km,Bhurghata 20 km"
N8,1007599,bridge,bridge 2157,23.1927774,90.0787216,36.76,D,LRP095a,.
N8,1007600,link,link 5270,23.192583,90.0789993,37.0,A,LRP095b,Bridge end
N8,1007601,link,link 5271,23.190833,90.0816104,343.0,A,LRP096,"Barisal 66 km, Madaripur 15 km ,Bhurghata 19 km"
N8,1007602,bridge,bridge 2158,23.1884719,90.0850552,36.1,B,LRP096a,.
N8,1007603,link,link 5272,23.185833,90.0889997,550.0,A,LRP097,"Barisal 65 km, Madaripur 14 km ,Bhurghata 18 km"
N8,1007604,bridge,bridge 2159,23.1856108,90.0893886,6.05,C,LRP097a,.
N8,1007605,link,link 5273,23.1849719,90.0903886,121.0,A,LRP097b,Baily Bridge end
N8,1007606,link,link 5274,23.1818604,90.0951663,601.0,A,LRP097c,Box Culvert
N8,1007607,link,link 5275,23.180416,90.0974163,283.0,A,LRP098,"Barisal 64 km,Madaripur 13 km,Bhurghata 17 km"
N8,1007608,bridge,bridge 2160,23.1795827,90.0998608,121.5,A,LRP098a,.
N8,1007609,link,link 5276,23.179416,90.1004167,57.0,A,LRP098b,Bridge end
N8,1007610,link,link 5277,23.1776382,90.1064167,673.0,A,LRP099,"Barisal 63 km, Madaripur 12 km ,Bhurghata 16 km,"
N8,1007611,bridge,bridge 2161,23.1757216,90.1128889,55.49,B,LRP099a,.
N8,1007612,link,link 5278,23.175666,90.1130833,19.0,A,LRP099b,Bridge end
N8,1007613,link,link 5279,23.1748882,90.1156667,286.0,A,LRP100,"Barisal 62 km, Madaripur 11 km, Bhurghata 15 km"
N8,1007614,bridge,bridge 2162,23.1726938,90.1233604,18.6,C,LRP100a,.
N8,1007615,link,link 5280,23.1725827,90.1237771,44.0,A,LRP100b,End of Bridge
N8,1007616,link,link 5281,23.1721938,90.1248882,116.0,A,LRP101,"Barisal 61 km, Madaripur 10 km ,Bhurghata 14 km"
N8,1007617,link,link 5282,23.1655,90.130916,1000.0,A,LRP102,"Barisal 60 km, Madaripur 09 km ,Bhurghata 13 km"
N8,1007618,link,link 5283,23.1640556,90.131916,170.0,A,LRP102a,Box Culvert
N8,1007619,link,link 5284,23.1599722,90.134833,552.0,A,LRP102b,Bridge start
N8,1007620,link,link 5285,23.1596944,90.1350552,40.0,A,LRP102c,Bridge end
N8,1007621,link,link 5286,23.158,90.1362219,238.0,A,LRP103,Km post missing
N8,1007622,bridge,bridge 2163,23.1566389,90.1372774,6.05,A,LRP103a,.
N8,1007623,bridge,bridge 2164,23.1541389,90.1391941,39.25,C,LRP103b,.
N8,1007624,link,link 5287,23.1510556,90.1414997,433.0,A,LRP103c,Box Culvert
N8,1007625,link,link 5288,23.1508056,90.1417219,57.0,A,LRP104,Infor.missing
N8,1007626,bridge,bridge 2165,23.1449163,90.1461108,9.3,B,LRP104a,.
N8,1007627,link,link 5289,23.1432774,90.1473052,213.0,A,LRP105,Info missing
N8,1007628,bridge,bridge 2166,23.139583,90.15,6.45,D,LRP105a,.
N8,1007629,link,link 5290,23.1359719,90.1526944,482.0,A,LRP106,Infor.missing
N8,1007630,bridge,bridge 2167,23.1330827,90.1548333,10.1,A,LRP106a,.
N8,1007631,link,link 5291,23.1293327,90.1582778,557.0,A,LRP107,"Barisal 55 km,Bhorghata 08 km,"
N8,1007632,bridge,bridge 2168,23.1291382,90.1585556,6.5,C,LRP107a,.
N8,1007633,link,link 5292,23.1289438,90.1587222,28.0,A,LRP107b,Bridge end
N8,1007634,link,link 5293,23.1227216,90.1656389,987.0,A,LRP108,"Bhurghata 07 km,Barisal 54 km"
N8,1007635,bridge,bridge 2169,23.1199438,90.168666,27.4,C,LRP108a,.
N8,1007636,link,link 5294,23.1198604,90.1687493,11.0,A,LRP108b,Bridge end
N8,1007637,link,link 5295,23.1166389,90.1722216,514.0,A,LRP109,Infor.missing
N8,1007638,bridge,bridge 2170,23.1134722,90.175666,11.9,D,LRP109a,.
N8,1007639,link,link 5296,23.1133056,90.1758049,18.0,A,LRP109b,Bridge end
N8,1007640,link,link 5297,23.1114722,90.1778604,307.0,A,LRP109c,Bridge start / Bridge end
N8,1007641,link,link 5298,23.1038333,90.1859163,1180.0,A,LRP110,"Barisal 51 km,Bhurghata 4 km / Barisal 51 km,Bhurghata 4 km"
N8,1007642,link,link 5299,23.1024167,90.187583,220.0,A,LRP111a,Bridge start
N8,1007643,link,link 5300,23.1023889,90.1876663,14.0,A,LRP111b,Bridge end
N8,1007644,link,link 5301,23.1021944,90.1878052,24.0,A,LRP111c,Z 8603
N8,1007645,link,link 5302,23.0976941,90.192583,702.0,A,LRP112,Barisal 50 km
N8,1007646,bridge,bridge 2171,23.0974997,90.1927774,15.5,B,LRP112a,.
N8,1007647,link,link 5303,23.0913608,90.1992774,1047.0,A,LRP113,"Barisal 49 km,Bhurghata 02 km"
N8,1007648,bridge,bridge 2172,23.0853052,90.2056389,8.3,B,LRP113a,.
N8,1007649,link,link 5304,23.0851386,90.2056944,20.0,A,LRP113b,Bridge end
N8,1007650,link,link 5305,23.0764993,90.2092222,60.0,A,LRP114,"Km post missing / Barisal 47 km,Bhurghata 00 km"
N8,1007651,link,link 5306,23.0744438,90.2100556,1193.0,A,LRP115a,Z 8604 to Kalkini
N8,1007652,link,link 5307,23.0723327,90.2109167,267.0,A,LRP115b,Start of Barisal road Division / Start of Barisal road Division / Bridge start
N8,1007653,link,link 5308,23.0718604,90.2111111,56.0,A,LRP115d,Bridge end
N8,1007654,link,link 5309,23.067166,90.2106667,544.0,A,LRP116,"Barisal 47 km,Jhalokhati 65 km"
N8,1007655,link,link 5310,23.0605278,90.2090278,774.0,A,LRP116a,Box Culvert
N8,1007656,link,link 5311,23.0583611,90.2090556,226.0,A,LRP117,"Barisal 46 km, Bhola 80 km"
N8,1007657,bridge,bridge 2173,23.0551944,90.2089167,6.73,A,LRP117a,.
N8,1007658,link,link 5312,23.0497497,90.2091944,612.0,A,LRP118,"Barisal 46 km,Jalokati 63 km"
N8,1007659,bridge,bridge 2174,23.048833,90.2092778,1.83,C,LRP118a,.
N8,1007660,link,link 5313,23.0411108,90.2095278,868.0,A,LRP119,"Barisal 44 km,Potuakhali 82 km"
N8,1007661,bridge,bridge 2175,23.0339163,90.2090556,6.6,A,LRP119a,.
N8,1007662,link,link 5314,23.0317216,90.2088889,635.0,A,LRP120,"Barisal 43 km,Kuakata 153 km"
N8,1007663,bridge,bridge 2176,23.0268049,90.2089722,6.73,A,LRP120a,.
N8,1007664,link,link 5315,23.0238049,90.2109722,393.0,A,LRP121,"Barisal 42 km,Bhola 76 km"
N8,1007665,link,link 5316,23.0160556,90.2154444,990.0,A,LRP122,"Barisal 41 km,Patuakhali 79 km"
N8,1007666,link,link 5317,23.0151111,90.2157222,110.0,A,LRP122a,Bridge start
N8,1007667,link,link 5318,23.0148611,90.2158333,31.0,A,LRP122b,Bridge end
N8,1007668,link,link 5319,23.0091944,90.2188882,712.0,A,LRP122c,Box culvert
N8,1007669,link,link 5320,23.0074167,90.2199716,217.0,A,LRP123,"Barisal 40 km,Patuakali 78 km"
N8,1007670,bridge,bridge 2177,23.0036389,90.2221938,31.1,C,LRP123a,Souderkhal bridge
N8,1007671,link,link 5321,23.0033333,90.2222493,41.0,A,LRP123b,Bridge end
N8,1007672,link,link 5322,22.998583,90.2222216,478.0,A,LRP124,Km post missing
N8,1007673,bridge,bridge 2178,22.9973052,90.2221382,31.05,A,LRP124a,.
N8,1007674,link,link 5323,22.997083,90.2220827,28.0,A,LRP124b,Bridge end
N8,1007675,link,link 5324,22.990583,90.2223604,732.0,A,LRP125,"Barisal 38 km,Bhola 78 km"
N8,1007676,bridge,bridge 2179,22.9843052,90.222416,26.95,C,LRP125a,Lakherajkosba bridge
N8,1007677,link,link 5325,22.9815827,90.2224438,308.0,A,LRP126,"Barisal 38 km,Jhalokati 55 km"
N8,1007678,bridge,bridge 2180,22.9773604,90.222666,1.86,A,LRP126a,.
N8,1007679,link,link 5326,22.9749993,90.2224438,262.0,A,LRP126b,Bridge start
N8,1007680,link,link 5327,22.9746104,90.222416,44.0,A,LRP126c,Bridge end
N8,1007681,link,link 5328,22.9726382,90.222416,216.0,A,LRP127,Km post missing
N8,1007682,bridge,bridge 2181,22.9725549,90.2222771,4.2,B,LRP127a,.
N8,1007683,link,link 5329,22.9640278,90.2243049,995.0,A,LRP128,"Barisal 35 km,Jhalikati 53 km"
N8,1007684,link,link 5330,22.9629167,90.2247493,133.0,A,LRP128a,Bridge start
N8,1007685,link,link 5331,22.9626667,90.2248327,37.0,A,LRP128b,Bridge end
N8,1007686,link,link 5332,22.9554722,90.2271382,830.0,A,LRP129,"Barisal 34 km,Patukhali 72 km"
N8,1007687,bridge,bridge 2182,22.9506667,90.229166,27.5,C,LRP129a,Asokoti bridge
N8,1007688,link,link 5333,22.9477497,90.2300827,349.0,A,LRP129b,Box Culvert
N8,1007689,link,link 5334,22.9472219,90.2303604,67.0,A,LRP130,"Barisal 33 km,Jalokati 51 km"
N8,1007690,bridge,bridge 2183,22.9448052,90.2316382,3.4,C,LRP130a,.
N8,1007691,bridge,bridge 2184,22.9389441,90.234583,5.0,A,LRP130b,.
N8,1007692,link,link 5335,22.938833,90.2346386,40.0,A,LRP131,"Barisal 32 km,Patuakhali 70 km"
N8,1007693,link,link 5336,22.9312771,90.2399997,1000.0,A,LRP132,Km post missing
N8,1007694,bridge,bridge 2185,22.930416,90.240583,3.4,A,LRP132a,.
N8,1007695,link,link 5337,22.9303327,90.2406663,11.0,A,LRP132b,Bridge end
N8,1007696,link,link 5338,22.9259993,90.2425274,565.0,A,LRP132c,Box Culvert
N8,1007697,link,link 5339,22.9233327,90.2430552,283.0,A,LRP133,"Barisal 30 km,Bhola 64 km"
N8,1007698,bridge,bridge 2186,22.9179716,90.2441386,12.55,D,LRP133a,.
N8,1007699,link,link 5340,22.91375,90.2454163,490.0,A,LRP134,"Barisal 29 km,Jhalokati 47 km"
N8,1007700,bridge,bridge 2187,22.9115278,90.2461386,1.8,B,LRP134a,.
N8,1007701,link,link 5341,22.9066944,90.2486108,599.0,A,LRP134b,Culvert start
N8,1007702,link,link 5342,22.9065556,90.2486663,22.0,A,LRP134c,Bridge end
N8,1007703,link,link 5343,22.9058333,90.2489163,78.0,A,LRP135,Infor.missing
N8,1007704,link,link 5344,22.8973052,90.2529167,1010.0,A,LRP136,"Barisal 27 km,Kuakata 137 km"
N8,1007705,bridge,bridge 2188,22.8961386,90.2535833,3.65,A,LRP136a,.
N8,1007706,link,link 5345,22.8914997,90.2563889,587.0,A,LRP136b,Box Culvert
N8,1007707,link,link 5346,22.8894441,90.2573889,285.0,A,LRP137,"Barisal 26 km,Bhola 60 km"
N8,1007708,bridge,bridge 2189,22.8888886,90.2576111,3.6,A,LRP137a,.
N8,1007709,bridge,bridge 2190,22.8887219,90.2577222,3.6,A,LRP137b,.
N8,1007710,link,link 5347,22.883166,90.2605278,676.0,A,LRP137c,Box Culvert
N8,1007711,link,link 5348,22.8813327,90.2614722,228.0,A,LRP138,"Barisal 25 km,Jhalokati 42 km"
N8,1007712,link,link 5349,22.8729716,90.2654167,1010.0,A,LRP139,"Barisal 24 km,Patuakhali 62 km"
N8,1007713,link,link 5350,22.8651667,90.2644722,1060.0,A,LRP140,"Barisal 22 km,Kuakata 132 km"
N8,1007714,link,link 5351,22.8598333,90.2568333,1000.0,A,LRP141,"Barisal 21 km,Bhola 56 km"
N8,1007715,link,link 5352,22.8523611,90.2518056,1000.0,A,LRP142,"Barisal 20 km,Patuakali 58 km"
N8,1007716,link,link 5353,22.8434163,90.2515556,1000.0,A,LRP143,"Pirojpur 97 km,Kuakata 129 km"
N8,1007717,link,link 5354,22.8349163,90.2539722,1000.0,A,LRP144,"Barisal 19 km,Bhola 52 km"
N8,1007718,link,link 5355,22.8314438,90.2565556,465.0,A,LRP144a,Z 8038
N8,1007719,link,link 5356,22.8278882,90.2594722,500.0,A,LRP145,"Barisal 18 km,Jhalokati 34 km"
N8,1007720,link,link 5357,22.8251382,90.26225,433.0,A,LRP145a,Bridge start
N8,1007721,link,link 5358,22.823666,90.2646111,292.0,A,LRP145b,Bridge end
N8,1007722,link,link 5359,22.8220827,90.2671382,275.0,A,LRP146,Km post missing
N8,1007723,link,link 5360,22.8164722,90.2747771,1050.0,A,LRP147,"Barisal 17 km,Patuakali 54 km"
N8,1007724,link,link 5361,22.8099722,90.2799716,910.0,A,LRP147a,Shikarpur Bridge start
N8,1007725,link,link 5362,22.80925,90.2803327,90.0,A,LRP148,Within Bridge
N8,1007726,bridge,bridge 2191,22.8068333,90.2816104,386.94,A,LRP148a,Capt. Mohiuddin Jahangir Bridge.
N8,1007727,link,link 5363,22.8034167,90.2834441,442.0,A,LRP149,"Barisal 16 km,Patuakhali 53 km"
N8,1007728,link,link 5364,22.797333,90.289583,1000.0,A,LRP150,"Barisal 15 km,Kuakata 125 km"
N8,1007729,link,link 5365,22.7941663,90.2997497,1000.0,A,LRP151,"Barisal 14 km,Bhola 48 km"
N8,1007730,bridge,bridge 2192,22.790833,90.3000556,10.3,A,LRP151a,.
N8,1007731,link,link 5366,22.7899997,90.2997774,95.0,A,LRP151b,Bridge start
N8,1007732,link,link 5367,22.7895274,90.2996386,68.0,A,LRP151c,Bridge end
N8,1007733,link,link 5368,22.7859441,90.2998608,422.0,A,LRP152,"Barisal 13 km,Jhalokati 33 km"
N8,1007734,link,link 5369,22.7826938,90.302,415.0,A,LRP152a,Box Culvert
N8,1007735,link,link 5370,22.778416,90.30475,585.0,A,LRP153,"Barisal 12 km,Patuakhali 50 km"
N8,1007736,bridge,bridge 2193,22.7770549,90.3055556,3.05,A,LRP153a,.
N8,1007737,link,link 5371,22.7708604,90.3088611,783.0,A,LRP154,"Barisal 11 km,Kuakata 121 km"
N8,1007738,bridge,bridge 2194,22.7675549,90.3104722,3.9,A,LRP154a,.
N8,1007739,link,link 5372,22.76280387072893,90.31314859430525,613.0,A,LRP155,"Barisal 10 km,Bhola 44 km"
N8,1007740,bridge,bridge 2195,22.76075,90.3143056,3.6,A,LRP155a,.
N8,1007741,link,link 5373,22.754726765853658,90.31772060731709,745.0,A,LRP156,"Barisal 9 km,Jalokati 26 km"
N8,1007742,bridge,bridge 2196,22.7508056,90.3199438,6.75,A,LRP156a,.
N8,1007743,link,link 5374,22.7461663,90.3218327,515.0,A,LRP157,Km post broken
N8,1007744,link,link 5375,22.7449441,90.3222216,186.0,A,LRP157a,Box culvert
N8,1007745,link,link 5376,22.7384997,90.3258327,824.0,A,LRP158,"Barisal 7 km,Kuakata 117 km"
N8,1007746,link,link 5377,22.732118337770896,90.33260960402475,1000.0,A,LRP159,"Barisal 6 km,Bhola 40 km"
N8,1007747,bridge,bridge 2197,22.7281938,90.3367774,3.6,A,LRP159a,.
N8,1007748,link,link 5378,22.7258327,90.3402497,425.0,A,LRP160,"Barisal 05 km,Jhalokati 23 km"
N8,1007749,bridge,bridge 2198,22.7211104,90.3421941,3.5,B,LRP160a,.
N8,1007750,link,link 5379,22.7186104,90.3446386,440.0,A,LRP161,Km post missing
N8,1007751,bridge,bridge 2199,22.7136755218,90.3483736642,2.6,A,LRP161a,.
N8,1007752,link,link 5380,22.7114167,90.3500833,314.0,A,LRP162,Km post missing
N8,1007753,link,link 5381,22.7015278,90.3534167,1000.0,A,LRP163,Km post missing
N8,1007754,bridge,bridge 2200,22.7010278,90.3534167,5.0,B,LRP163a,.
N8,1007755,link,link 5382,22.70025,90.3534167,85.0,A,LRP163b,Box Culvert
N8,1007756,link,link 5383,22.6940274,90.3543056,695.0,A,LRP164,"Barisal 01 km,Jhalokati 18 km"
N8,1007757,link,link 5384,22.6926941,90.3546667,172.0,A,LRP164a,Box Culvert
N8,1007758,intersection,intersection 126,22.685833,90.3565833,808.0,A,LRP165,Barisal 0 km / Barisal 0 km
N8,1007759,bridge,bridge 2201,22.6856386,90.3567778,12.8,A,LRP165a,.
N8,1007760,intersection,intersection 127,22.6840274,90.3555,200.0,A,LRP165b,Bridge start / Bridge end
N8,1007761,link,link 5385,22.6800271,90.3491386,770.0,A,LRP166,"Patuakhali 37 km,Kuakata 109 km"
N8,1007762,bridge,bridge 2202,22.678666,90.3471941,12.2,C,LRP166a,.
N8,1007763,link,link 5386,22.6717493,90.3468608,775.0,A,LRP167,Patuakhali 36 km
N8,1007764,link,link 5387,22.6676938,90.3465552,418.0,A,LRP167a,Box Culvert
N8,1007765,link,link 5388,22.6658056,90.3485274,382.0,A,LRP167b,Dapdapia Bridge start
N8,1007766,link,link 5389,22.6654167,90.3499163,200.0,A,LRP168,Within Dapdapia Bridge
N8,1007767,link,link 5390,22.6619722,90.3422497,1000.0,A,LRP169,Within Bridge
N8,1007768,bridge,bridge 2203,22.6608333,90.3609444,3.6,A,LRP169a,.
N8,1007769,link,link 5391,22.6578611,90.3616111,418.0,A,LRP169b,Start of Bridge
N8,1007770,link,link 5392,22.65775,90.3616111,14.0,A,LRP169c,End of Bridge
N8,1007771,link,link 5393,22.6568056,90.3617222,31.0,A,LRP169d,N801
N8,1007772,link,link 5394,22.6555,90.3618056,210.0,A,LRP169e,Start of Jhalokati road Division / Start of Jhalokati road Division
N8,1007773,link,link 5395,22.6540833,90.3618333,142.0,A,LRP170,Km post missing
N8,1007774,link,link 5396,22.6536944,90.3619167,68.0,A,LRP170a,Bridge Start
N8,1007775,link,link 5397,22.6512222,90.3620833,289.0,A,LRP170b,Bridge end
N8,1007776,link,link 5398,22.6481108,90.36225,347.0,A,LRP170c,Bridge start / Bridge end
N8,1007777,link,link 5399,22.6444719,90.3621389,396.0,A,LRP171,Patuakhali 34 km
N8,1007778,link,link 5400,22.6441941,90.3621111,40.0,A,LRP171a,Bridge start / Bridge end
N8,1007779,link,link 5401,22.6415274,90.3581667,574.0,A,LRP171c,Box Culvert
N8,1007780,link,link 5402,22.6408608,90.3559167,251.0,A,LRP171d,Box Culvert
N8,1007781,link,link 5403,22.640333,90.3544167,155.0,A,LRP172,Payuakhali 33 km
N8,1007782,bridge,bridge 2204,22.6399441,90.3533333,8.1,A,LRP172a,.
N8,1007783,link,link 5404,22.6379441,90.3503333,390.0,A,LRP172b,Box Culvert
N8,1007784,link,link 5405,22.6364163,90.3490552,215.0,A,LRP172c,Box culvert
N8,1007785,link,link 5406,22.635333,90.3467497,270.0,A,LRP173,Payuakhali 32 km
N8,1007786,bridge,bridge 2205,22.6353608,90.3448052,6.8,A,LRP173a,.
N8,1007787,bridge,bridge 2206,22.6355274,90.3420274,6.7,B,LRP173b,.
N8,1007788,link,link 5407,22.6309716,90.3399163,525.0,A,LRP174,Km post missing
N8,1007789,bridge,bridge 2207,22.6273049,90.338083,3.7,A,LRP174a,.
N8,1007790,link,link 5408,22.6197493,90.334333,938.0,A,LRP175,Patuakhali 30 km
N8,1007791,bridge,bridge 2208,22.6183327,90.3342774,6.7,B,LRP175a,.
N8,1007792,link,link 5409,22.6109444,90.3337497,830.0,A,LRP176,"Patuakhali 29 km,Kuakata 101 km"
N8,1007793,bridge,bridge 2209,22.6080556,90.3338052,6.8,A,LRP176a,.
N8,1007794,link,link 5410,22.605,90.3340552,343.0,A,LRP176c,Start of barisal road Division / Start of barisal road Division / Z8047 to Nalcity / Z8047 to Nalcity
N8,1007795,link,link 5411,22.6017778,90.334333,360.0,A,LRP177,"Patuakhali 28 km,Kuakata 100 km"
N8,1007796,link,link 5412,22.5986108,90.3346663,352.0,A,LRP177a,Box Culvert
N8,1007797,link,link 5413,22.5932219,90.3365552,638.0,A,LRP178,"Patuakhali 27 km,Kuakata 99 km"
N8,1007798,bridge,bridge 2210,22.5924441,90.3366663,39.7,C,LRP178a,Boalia Bazar Bridge
N8,1007799,link,link 5414,22.5865552,90.3379719,666.0,A,LRP178b,Box Culvert
N8,1007800,link,link 5415,22.584333,90.3386941,262.0,A,LRP179,Km post broken
N8,1007801,link,link 5416,22.5761382,90.3379163,1000.0,A,LRP180,Km post missing
N8,1007802,bridge,bridge 2211,22.5753882,90.3372219,10.0,A,LRP180a,.
N8,1007803,link,link 5417,22.5751104,90.3370552,40.0,A,LRP180b,Bridge end
