,road,chainage,lrp,lat,lon,gap,type,name
40506,Z5857,0.0,LRPS,25.5000278,88.9527778,,Others,"Start  of road from R585 at Paraton Parbatipur Bus stand infront of D.B.B.L Bank Sign Board Near Urbashi Cenama Hall , Fulbari, ,Dinajpur."
40507,Z5857,0.042,LRPSa,25.5003333,88.9526111,,Culvert,Slab culvert
40508,Z5857,0.13,LRPSb,25.5010278,88.9523333,,Culvert,Box culvert
40509,Z5857,0.74,LRPSc,25.5054722,88.9521389,,Culvert,Mashonry Culvert
40510,Z5857,1.0,LRP001,25.5065278,88.9505278,,KmPost,Km post missing
40511,Z5857,1.03,LRP001a,25.5066111,88.9502778,,Culvert,Box culvert
40512,Z5857,2.0,LRP002,25.5151667,88.9479997,,KmPost,Km post missing
40513,Z5857,2.09,LRP002a,25.5159444,88.9479441,,Culvert,R.C.C Culvert
40514,Z5857,2.77,LRP002b,25.5218327,88.948833,,Culvert,Box culvert
40515,Z5857,3.0,LRP003,25.5246938,88.9497219,,KmPost,Km post missing
40516,Z5857,3.3,LRP003a,25.526416,88.9497497,,Culvert,Box culvert
40517,Z5857,3.36,LRP003b,25.5269716,88.9496941,,Culvert,Box culvert
40518,Z5857,3.92,LRP003c,25.5311104,88.9491663,,Culvert,Box culvert
40519,Z5857,4.0,LRP004,25.5318882,88.9507222,,KmPost,Km post missing
40520,Z5857,4.22,LRP004a,25.5319993,88.9515556,,Culvert,Box culvert
40521,Z5857,5.25,LRP005,25.539833,88.953,,KmPost,Information Not Clear
40522,Z5857,5.58,LRP005a,25.5424719,88.9535833,,Culvert,Box culvert
40523,Z5857,6.13,LRP005b,25.5474997,88.9536667,,Culvert,Box culvert
40524,Z5857,6.25,LRP006,25.5483886,88.9541389,,KmPost,Km post missing
40525,Z5857,6.35,LRP006a,25.5491108,88.9545278,,Culvert,Box culvert
40526,Z5857,7.42,LRP007,25.5576944,88.9504722,,KmPost,Information missing
40527,Z5857,8.11,LRP007a,25.5620556,88.948083,,Culvert,Box culvert
40528,Z5857,8.42,LRP008,25.5645833,88.9481108,,KmPost,Information missing
40529,Z5857,9.42,LRP009,25.5697771,88.9423608,,KmPost,Information missing
40530,Z5857,9.75,LRP009a,25.572416,88.9415274,,Culvert,Box culvert
40531,Z5857,9.92,LRP009b,25.5740827,88.9411108,,Culvert,Box culvert
40532,Z5857,10.07,LRP009c,25.5752771,88.9411941,,Culvert,Box culvert
40533,Z5857,10.19,LRP009d,25.5763882,88.9412219,,Culvert,Box culvert
40534,Z5857,10.42,LRP009e,25.5783327,88.9408052,,Culvert,Pipe culvert
40535,Z5857,10.43,LRP010,25.5782493,88.9408608,,KmPost,Km post broken
40536,Z5857,10.46,LRP010a,25.5786382,88.9407497,,Culvert,Box culvert
40537,Z5857,10.6,LRP010b,25.5821104,88.9409441,,"Turnoff,Left",Bhobanipur -Railghate
40538,Z5857,11.43,LRP011,25.5850552,88.9373608,,KmPost,Km post broken
40539,Z5857,11.59,LRP011a,25.5854441,88.9365274,,Culvert,Box culvert
40540,Z5857,12.03,LRP011b,25.5888886,88.933333,,Culvert,Box culvert
40541,Z5857,12.22,LRP012,25.5901108,88.9319438,,KmPost,Nilphamari 43 km
40542,Z5857,12.76,LRP012a,25.593333,88.9281104,,Culvert,Box culvert
40543,Z5857,13.22,LRP013,25.5962774,88.9245271,,KmPost,Parbatipur 10 km
40544,Z5857,13.24,LRP013a,25.5985274,88.9223327,,Culvert,Box culvert
40545,Z5857,13.56,LRP013b,25.5984719,88.9224438,,Culvert,Box culvert
40546,Z5857,13.6,LRP013c,25.5988608,88.9222216,,Culvert,Box culvert
40547,Z5857,13.65,LRP013d,25.5972497,88.9231382,,"Turnoff,Right",Z5858 Habra bazar
40548,Z5857,13.81,LRP013e,25.6004722,88.9219993,,Culvert,Box culvert
40549,Z5857,14.23,LRP014,25.6041111,88.9229716,,KmPost,Dinajpur 39 km
40550,Z5857,14.73,LRP014a,25.6077778,88.9251382,,Culvert,Box culvert
40551,Z5857,15.26,LRP015,25.6128056,88.9249438,,KmPost,Saidpur 21 km
40552,Z5857,15.42,LRP015a,25.6139444,88.924916,,Culvert,Box culvert
40553,Z5857,16.26,LRP016,25.621666,88.9245827,,KmPost,Nilphamari 39 km
40554,Z5857,16.58,LRP016a,25.6242771,88.9237216,,Culvert,Box culvert
40555,Z5857,17.26,LRP017,25.6304438,88.9214438,,KmPost,Parbatipur 6 km
40556,Z5857,17.37,LRP017a,25.631166,88.9211938,,Culvert,Box culvert
40557,Z5857,17.76,LRP017b,25.6343886,88.9203604,,Culvert,Box culvert
40558,Z5857,17.915,LRP017c,25.6355552,88.920916,,RailRoadCrossing,Parbatipur Junction Rail
40559,Z5857,18.3,LRP018,25.6389997,88.9208604,,KmPost,Dinajpur 35 km
40560,Z5857,18.6,LRP018a,25.6413886,88.9208049,,"SideRoad,Right",Z5026
40561,Z5857,19.268,LRP018b,25.6471941,88.9196938,,RailRoadCrossing,Rail Road Crossing
40562,Z5857,19.3,LRP019,25.6476386,88.919416,,KmPost,Km post missing
40563,Z5857,19.313,LRP019a,25.6476941,88.9193604,,RailRoadCrossing,Rail Road Crossing
40564,Z5857,19.383,LRP019b,25.6480274,88.9190549,,Culvert,Box culvert
40565,Z5857,19.488,LRP019c,25.6489719,88.9187493,,Culvert,Box culvert
40566,Z5857,20.3,LRP020,25.6557222,88.916916,,KmPost,Km post missing
40567,Z5857,20.69,LRP020a,25.6585,88.9153333,,RailRoadCrossing,Rail Road Crossing
40568,Z5857,20.71,LRP020b,25.6586944,88.91525,,Culvert,Box Culvert
40569,Z5857,20.88,LRP021,25.6601944,88.9148056,,KmPost,Saidpur 14 km
40570,Z5857,21.16,LRP021a,25.6628333,88.9146111,,Culvert,Box culvert
40571,Z5857,21.72,LRP021b,25.6674716,88.9135278,,Culvert,Box Culvert
40572,Z5857,21.73,LRPE,25.6675549,88.9135,,Others,"End at Terminal more and meet with Z5025, Parbatipur."
40573,Z5858,0.0,LRPS,25.5972497,88.9231382,,Others,"Start from Z5857 at Rosulpur more,Parbatipur."
40574,Z5858,0.245,LRPSa,25.5984997,88.9212771,,Culvert,Box Culvert
40575,Z5858,0.405,LRPSb,25.5991108,88.9196938,,"Turnoff,Right",Turn off Right
40576,Z5858,0.69,LRPSc,25.6013056,88.9206938,,Culvert,Box Culvert
40577,Z5858,0.95,LRPE,25.6032222,88.9222216,,Others,"End at Golabari more and meet with Z5857,Parbatipur"
40578,Z5901,0.0,LRPS,25.9118611,89.4339997,,Others,"Start at Mission More From N509,Lalmonirhat"
40579,Z5901,0.089,LRPSa,25.9126389,89.4340552,,"Turnoff,Right",Turn Off Right
40580,Z5901,1.035,LRP001,25.9149444,89.4424441,,KmPost,Information missing
40581,Z5901,1.32,LRP001a,25.9164444,89.4446941,,RailRoadCrossing,Rail Road Crossing
40582,Z5901,1.348,LRP001b,25.9166938,89.4447774,,RailRoadCrossing,Rail Road Crossing
40583,Z5901,1.405,LRP001c,25.9171382,89.4449441,,RailRoadCrossing,Rail road Crossing
40584,Z5901,1.422,LRP001d,25.9171938,89.4451108,,"Turnoff,Left",Turn off left
40585,Z5901,1.62,LRP001e,25.9186938,89.4455274,,Culvert,Pipe Culvert
40586,Z5901,1.86,LRP001f,25.9189438,89.4477774,,Culvert,Pipe Culvert
40587,Z5901,2.064,LRP002,25.9188604,89.4500833,,KmPost,Information missing
40588,Z5901,2.75,LRP002a,25.9194438,89.4565278,,Culvert,Slab Culvert
40589,Z5901,3.095,LRP003,25.9197216,89.4602778,,KmPost,Phulbari 10 km
40590,Z5901,3.193,LRP003a,25.9197771,89.4612222,,Culvert,Box culvert
40591,Z5901,3.472,LRP003b,25.9200271,89.4640278,,Culvert,Box culvert
40592,Z5901,4.125,LRP004,25.9208882,89.4704716,,KmPost,Phulbari 9 km
40593,Z5901,5.143,LRP005,25.9228049,89.4802216,,KmPost,Phulbari 8 km
40594,Z5901,5.292,LRP005a,25.9236104,89.4813049,,Bridge,Bridge start R C C
40595,Z5901,5.304,LRP005b,25.9237216,89.4813327,,Bridge,Bridge end R C C
40596,Z5901,5.713,LRP005c,25.9251382,89.4849163,,Culvert,Box Culvert
40597,Z5901,6.155,LRP006,25.9248327,89.4894997,,KmPost,Phulbari 7 km
40598,Z5901,6.28,LRP006a,25.9254438,89.491333,,Culvert,Slab Culvert
40599,Z5901,7.013,LRP006b,25.925666,89.4974719,,"Turnoff,Left",Left turn
40600,Z5901,7.03,LRP006c,25.9257771,89.4976941,,Culvert,Box Culvert
40601,Z5901,7.18,LRP007,25.9267216,89.4988608,,KmPost,Phulbari 6 km
40602,Z5901,7.432,LRP007a,25.9280549,89.5008056,,Bridge,Start of Bridge
40603,Z5901,7.562,LRP007b,25.9287216,89.5018333,,Bridge,End of Bridge
40604,Z5901,7.889,LRP007c,25.9313882,89.5027222,,Culvert,Box culvert
40605,Z5901,8.078,LRP007d,25.9324438,89.5038889,,Bridge,Bridge start R C C
40606,Z5901,8.098,LRP007e,25.9325271,89.5039444,,Bridge,Bridge end R C  C
40607,Z5901,8.12,LRP008,25.9330827,89.5046389,,KmPost,Info missing
40608,Z5901,8.65,LRPE,25.9364441,89.5069444,,Others,"End at Kulaghat, River start"
40609,Z5902,0.0,LRPS,25.8977774,89.3961663,,Others,"Start at Shaplabari Bazar more from N509,Lalmonirhat."
40610,Z5902,0.795,LRPSa,25.8919997,89.3914997,,Culvert,Box culvert
40611,Z5902,1.0,LRP001,25.8903608,89.3903608,,KmPost,Km post missing
40612,Z5902,1.76,LRP002,25.8848052,89.3861663,,KmPost,Information missing
40613,Z5902,1.926,LRP002a,25.883833,89.3847774,,Culvert,Masonrt Culvert
40614,Z5902,2.177,LRP002b,25.8822493,89.3833049,,Culvert,Pipe Culvert
40615,Z5902,2.62,LRP002c,25.8791938,89.3811382,,Bridge,Start of Bridge(P.C Girder)
40616,Z5902,2.79,LRP002d,25.8785827,89.3796104,,Bridge,End of Bridge (P.C Girder)
40617,Z5902,2.8,LRP003,25.8786104,89.3794716,,KmPost,Haragachha 12 km
40618,Z5902,4.03,LRP004,25.8746382,89.3691382,,KmPost,Haragachha 13 km
40619,Z5902,5.0,LRP005,25.8683882,89.3623611,,KmPost,Information missing
40620,Z5902,5.366,LRPE,25.8662778,89.3596667,,Others,"End at Paccar Matha Kalomati,Lalmonirhat."
40621,Z5903,0.0,LRPS,26.3463608,89.0218604,,Others,"Start from N509 at Patgram Chouraangi,Infront of Sikhi Fashion,Patgram,Lalmonirhat."
40622,Z5903,0.137,LRPSa,26.3463608,89.0204993,,Culvert,Box culvert
40623,Z5903,0.38,LRPSb,26.3464163,89.0181104,,RailRoadCrossing,Rail road crossing
40624,Z5903,0.75,LRPSc,26.346583,89.0143889,,Culvert,Pipe Culvert
40625,Z5903,0.925,LRPSd,26.3464997,89.0126667,,CrossRoad,Z 5904
40626,Z5903,0.942,LRPSe,26.3464997,89.0122778,,Culvert,Box Culvert
40627,Z5903,1.014,LRP001,26.3465552,89.0117778,,KmPost,"Angarpota 17 km, Dohagram 14 km"
40628,Z5903,1.56,LRP001a,26.3466386,89.0064444,,Bridge,Start of bridge(R.C.C)
40629,Z5903,1.626,LRP001b,26.3467219,89.0057778,,Bridge,End of bridge (R.C.C)
40630,Z5903,1.86,LRP001c,26.346833,89.0033889,,"Turnoff,Left",Turn off left
40631,Z5903,2.014,LRP002,26.3452774,89.0033889,,KmPost,Dohagram 13 km
40632,Z5903,2.412,LRP002a,26.3416663,89.0031667,,Bridge,Start of bridge(R.C.C)
40633,Z5903,2.426,LRP002b,26.3415274,89.0031389,,Bridge,End of bridge(R.C.C)
40634,Z5903,3.005,LRP003,26.3379441,89.0045833,,KmPost,Angarpota 15 km
40635,Z5903,3.032,LRP003a,26.3379441,89.0048333,,Culvert,Box culvert
40636,Z5903,3.617,LRP003b,26.3333608,89.0061389,,Culvert,Slab culvert
40637,Z5903,4.0,LRP004,26.3300271,89.0062222,,KmPost,Dohagram 11 km
40638,Z5903,4.265,LRP004a,26.3300271,89.0063056,,Bridge,Start of bridge(R.C.C)
40639,Z5903,4.277,LRP004b,26.3275271,89.0063611,,Bridge,End of bridge(R.C.C)
40640,Z5903,5.0,LRP005,26.321166,89.0063056,,KmPost,Dohagram 10 km
40641,Z5903,5.133,LRP005a,26.3200549,89.0056111,,Culvert,Masonry culvert
40642,Z5903,6.0,LRP006,26.3136667,89.0016667,,KmPost,Angarpota 12 km
40643,Z5903,6.705,LRP006a,26.3075,89.00025,,Bridge,Start of bridge(R.C.C)
40644,Z5903,6.72,LRP006b,26.3075,89.0001667,,Bridge,End of bridge(R.C.C)
40645,Z5903,7.0,LRP007,26.3072778,88.9974719,,KmPost,Dohagram 8 km
40646,Z5903,7.133,LRP007a,26.3071389,88.9961941,,Culvert,Box culvert
40647,Z5903,7.473,LRP007b,26.3071667,88.9928608,,Culvert,Box culvert
40648,Z5903,7.978,LRP008,26.3046389,88.9896108,,KmPost,"Angarpota 10 km, Dohagram 7 km"
40649,Z5903,7.98,LRP008a,26.3046111,88.9896663,,Bridge,B.B start
40650,Z5903,8.024,LRP008b,26.3041944,88.9897774,,Bridge,B.B end
40651,Z5903,8.77,LRP009,26.3010556,88.9849997,,KmPost,"Angarpota 9 km, Dohagram 6 km"
40652,Z5903,9.405,LRP009a,26.2973608,88.981666,,Culvert,Pipe Culvert
40653,Z5903,9.68,LRP009b,26.2949719,88.9812493,,Culvert,Box Culvert (2 Vent)
40654,Z5903,9.695,LRP009c,26.2949441,88.9812216,,Culvert,Box Culvert (2 Vent)
40655,Z5903,10.0,LRP010,26.2941941,88.9786104,,KmPost,Angarpota 8 km
40656,Z5903,10.735,LRP010a,26.2915552,88.9717771,,Culvert,Slab Culvert
40657,Z5903,11.0,LRP011,26.2919719,88.9693327,,KmPost,Angarpota 7 km
40658,Z5903,11.412,LRP011a,26.2933052,88.9656111,,"Turnoff,Right",Turn off right
40659,Z5903,11.622,LRP011b,26.2948608,88.9657222,,Culvert,Masonry culvert
40660,Z5903,12.0,LRP012,26.2946941,88.96225,,KmPost,Dohagram 3 km
40661,Z5903,12.944,LRP012a,26.2977219,88.9538611,,Culvert,Slab culvert
40662,Z5903,12.99,LRP013,26.2977497,88.9534722,,KmPost,"Angarpota 5 km, Dohagram 2 km"
40663,Z5903,13.705,LRP013a,26.3006944,88.9479997,,Culvert,Masonry culvert
40664,Z5903,13.99,LRP014,26.3028889,88.9467774,,KmPost,Dohagram 1 km
40665,Z5903,15.0,LRP015,26.3088889,88.9402774,,KmPost,Angarpota 3 km
40666,Z5903,15.97,LRP016,26.3161944,88.9349719,,KmPost,Angarpota 2 km
40667,Z5903,16.711,LRP016a,26.3223327,88.9333886,,Culvert,Box culvert
40668,Z5903,16.99,LRP017,26.324916,88.9330827,,KmPost,Angarpota 1 km
40669,Z5903,17.58,LRP017a,26.3302216,88.9330549,,Others,Zero line
40670,Z5903,17.97,LRP017b,26.3331104,88.9344719,,Others,End of pucca road
40671,Z5903,18.1,LRPE,26.3339997,88.9352774,,Others,"Angarpota 0 km,end at Bangladesh India border, Angarpota,Lalmonirhat."
40672,Z5904,0.0,LRPS,26.3398608,89.0253049,,Others,"Start at College more from N509,Infront of Mama Hotel,Patgram,Lalmonirhat."
40673,Z5904,0.08,LRPSa,26.3397219,89.0245549,,Culvert,Box Culvert
40674,Z5904,0.696,LRPSb,26.3412497,89.0188604,,Culvert,Pipe Culvert
40675,Z5904,1.0,LRP001,26.3429441,89.0155556,,KmPost,Km post missing
40676,Z5904,1.06,LRP001a,26.3431941,89.0151944,,Culvert,Slab Culvert
40677,Z5904,1.58,LRP001b,26.3464719,89.0127222,,CrossRoad,Z5903
40678,Z5904,2.0,LRP002,26.3503333,89.0128889,,KmPost,Km post missing
40679,Z5904,2.09,LRP002a,26.35075,89.0130556,,RailRoadCrossing,Rail road crossing
40680,Z5904,2.21,LRPE,26.3518889,89.0133333,,Others,"End at Baniapara more meet with N509,Patgram,Lalmonirhat."
40681,Z5907,0.0,LRPS,25.90925,89.4168049,,Others,"Start at Zilla Parisad more at Intersection with N509 & Z5907,Lalmonirhat."
40682,Z5907,0.98,LRP001,25.9146944,89.424416,,KmPost,Mogalhat 11km
40683,Z5907,1.28,LRP001a,25.9165,89.4265271,,Culvert,Box culvert
40684,Z5907,1.65,LRP001b,25.9192771,89.428666,,Culvert,Box culvert
40685,Z5907,1.98,LRP002,25.9215271,89.4306104,,KmPost,Mogalhat 10 km
40686,Z5907,2.19,LRP002a,25.9231382,89.4318882,,RailRoadCrossing,Rail Road Crossing
40687,Z5907,2.928,LRP002b,25.9288327,89.4354441,,Bridge,Start Of Bridge(R.C.C)
40688,Z5907,2.938,LRP002c,25.9289716,89.4354719,,Bridge,End Of Bridge (R.C.C)
40689,Z5907,2.95,LRP003,25.9289993,89.4354719,,KmPost,Mogalhat 9 Km
40690,Z5907,3.02,LRP003a,25.9296938,89.4356941,,Culvert,Box culvert
40691,Z5907,3.92,LRP004,25.9377497,89.4362497,,KmPost,Infor.missing
40692,Z5907,4.9,LRP004a,25.9464441,89.4464441,,Culvert,Box culvert
40693,Z5907,4.92,LRP005,25.9466108,89.4369441,,KmPost,Mogalhat 7 km
40694,Z5907,5.91,LRP006,25.9551389,89.4388052,,KmPost,Mogalhat 6 km
40695,Z5907,6.13,LRP006a,25.9571944,89.4389997,,Culvert,Masonry culvert
40696,Z5907,6.91,LRP007,25.9640278,89.4387219,,KmPost,Mogalhat 5 km
40697,Z5907,6.944,LRP007a,25.9643889,89.4387774,,Culvert,Slab culvert
40698,Z5907,7.58,LRP007b,25.9697493,89.4400552,,Bridge,Start Of Bridge(R.C.C)
40699,Z5907,7.63,LRP007c,25.9701382,89.4402774,,Bridge,End Of Bridge (R.C.C)
40700,Z5907,7.77,LRP007d,25.9714993,89.4404441,,Culvert,Box culvert start
40701,Z5907,7.78,LRP007e,25.9715549,89.4404441,,Culvert,Box Culvert End
40702,Z5907,7.91,LRP008,25.9728882,89.4404997,,KmPost,km post missing
40703,Z5907,8.27,LRP008a,25.9757216,89.4411663,,Bridge,Start Of Bridge (R.C.C)
40704,Z5907,8.29,LRP008b,25.9758327,89.4413052,,Bridge,End Of Bridge(R.C.C)
40705,Z5907,8.86,LRP009,25.9807771,89.4422774,,KmPost,Mogalhat 3 km
40706,Z5907,9.62,LRP009a,25.9856386,89.4458608,,Culvert,Box culvert
40707,Z5907,9.84,LRP010,25.9868608,89.4473886,,KmPost,Mogalhat 2 km
40708,Z5907,10.82,LRP010a,25.9934441,89.4534167,,Culvert,Slab Culvert
40709,Z5907,10.85,LRP011,25.993583,89.4536111,,KmPost,Information missing
40710,Z5907,11.56,LRPE,25.9966663,89.4589444,,Others,End at  Mogalhat station Infront of B.G>B Camp at Bank of Dhorola River.
40711,Z6004,0.0,LRPS,24.3716104,88.8414441,,Others,Road start infront of westerns trevels sign board from N6 at Puthia.
40712,Z6004,0.008,LRPSb,24.3717216,88.8414441,,Culvert,R.C.C culvert/Closed
40713,Z6004,0.08,LRPsa,24.3056111,88.8414441,,KmPost,Bagmara 27 km
40714,Z6004,0.747,LRPSc,24.3776938,88.8444441,,Culvert,Slab Culvert/Closed
40715,Z6004,1.0,LRP001,24.3799438,88.8451108,,KmPost,Taherpur 17 km
40716,Z6004,1.04,LRP001a,24.3802771,88.8451941,,Culvert,Slab  culvert
40717,Z6004,2.0,LRP002,24.387833,88.8489441,,KmPost,Bhobanigonj 25 km
40718,Z6004,2.05,LRP002a,24.3884163,88.8491941,,Culvert,R.C.C Culvert
40719,Z6004,2.96,LRP003,24.3962497,88.8505556,,KmPost,Bagmara 24 km
40720,Z6004,3.73,LRP003a,24.4030833,88.8511389,,Culvert,Slab Culvert
40721,Z6004,3.96,LRP004,24.4050833,88.8521111,,KmPost,Taherpur 14 km
40722,Z6004,4.965,LRP005,24.4133056,88.8557778,,KmPost,Bhobanigonj 22 km
40723,Z6004,5.88,LRP006,24.4213882,88.8581111,,KmPost,Bagmara 21km
40724,Z6004,6.84,LRP007,24.429666,88.8593611,,KmPost,Taherpur 11km
40725,Z6004,7.57,LRP007a,24.4362219,88.8601944,,Culvert,R.C.C Culvert
40726,Z6004,7.76,LRP008,24.4376663,88.8609722,,KmPost,Bagmara 19 km
40727,Z6004,8.152,LRP008a,24.4409719,88.8618611,,Culvert,Slab Culvert/Closed
40728,Z6004,8.76,LRP009,24.4466386,88.8623333,,KmPost,km post broken
40729,Z6004,9.332,LRP009a,24.4514444,88.8632778,,Culvert,Slab Culvert/Closed
40730,Z6004,9.78,LRP010,24.4558333,88.8631389,,KmPost,Taherpur 8 km
40731,Z6004,9.953,LRP010a,24.4571111,88.8631389,,Culvert,R.C.C Culvert
40732,Z6004,10.554,LRP010b,24.4622778,88.8617778,,Culvert,Slab Culvert
40733,Z6004,10.755,LRP011,24.4646667,88.8609444,,KmPost,Taherpur 7 km
40734,Z6004,11.603,LRP011a,24.470666,88.8582222,,Culvert,Slab Culvert
40735,Z6004,11.74,LRP012,24.4718049,88.8579167,,KmPost,Taherpur 6 km
40736,Z6004,12.043,LRP012a,24.474166,88.8564444,,Culvert,Slab Culvert
40737,Z6004,12.41,LRP012b,24.4767493,88.8541667,,Culvert,Box Culvert
40738,Z6004,12.72,LRP013,24.4791382,88.8529444,,KmPost,Bhobanigonj 14 km
40739,Z6004,13.086,LRP013a,24.4822493,88.8515,,Culvert,Brick Machinary Culvert
40740,Z6004,13.422,LRP013b,24.4847497,88.8497219,,Culvert,Slab Culvert
40741,Z6004,13.697,LRP014,24.486833,88.8484441,,KmPost,Bagmara 13 Km
40742,Z6004,14.148,LRP014a,24.4906941,88.8489441,,Culvert,Slab Culvert
40743,Z6004,14.326,LRP014b,24.4923052,88.8487774,,Culvert,Box Culvert
40744,Z6004,14.558,LRP014c,24.4939719,88.8472774,,Culvert,Slab Culvert
40745,Z6004,14.68,LRP015,24.4949441,88.8468052,,KmPost,Taherpur 3 Km
40746,Z6004,15.236,LRP015a,24.4999441,88.8470552,,Culvert,Box Culvert
40747,Z6004,15.65,LRP016,24.5035278,88.847583,,KmPost,Bhobanigonj 11 Km
40748,Z6004,15.801,LRP016a,24.5048333,88.8481108,,Culvert,Slab Culvert
40749,Z6004,15.87,LRP016b,24.5055278,88.8483608,,Culvert,Brick machinary culvert
40750,Z6004,16.082,LRP016c,24.5155556,88.8488886,,Culvert,Brick machinary culvert
40751,Z6004,16.522,LRP016d,24.5111944,88.8494997,,Bridge,Bridge start (Under Construction)
40752,Z6004,16.558,LRP016e,24.5114167,88.8494719,,Bridge,Bridge end (Under construction)
40753,Z6004,16.625,LRP017,24.5120278,88.8493608,,KmPost,Information Not Clear
40754,Z6004,16.9,LRP017a,24.5144444,88.849083,,Culvert,Cross Drain
40755,Z6004,16.92,LRP017b,24.5145556,88.849083,,"SideRoad,Left",Shibpur road (Z-6005)
40756,Z6004,17.44,LRP017c,24.5184993,88.8470552,,Others,Horitala more
40757,Z6004,17.55,LRP017d,24.518916,88.8479441,,Bridge,P.C. Bridge start
40758,Z6004,17.615,LRP017e,24.5192216,88.848583,,Bridge,P.C Road end
40759,Z6004,17.62,LRP018,24.5192216,88.8486663,,KmPost,Taherpur 0.0 km
40760,Z6004,18.03,LRP018a,24.5206382,88.8521944,,"Turnoff,Left",Road left turn
40761,Z6004,18.585,LRP019,24.524916,88.8496386,,KmPost,Bagmara 8 Km
40762,Z6004,19.485,LRP020,24.5332771,88.8472774,,KmPost,Bhobanigonj 7 Km
40763,Z6004,20.54,LRP021,24.5406941,88.841833,,KmPost,Mohonpur 31 Km
40764,Z6004,21.54,LRP022,24.547333,88.8358608,,KmPost,Information Not Clear
40765,Z6004,22.51,LRP023,24.5542778,88.8306938,,KmPost,Durgapur 2 Km
40766,Z6004,22.785,LRP023a,24.5559444,88.8288604,,"Turnoff,Right",Road right turn
40767,Z6004,23.485,LRP024,24.5603611,88.8271382,,KmPost,Information Not Clear
40768,Z6004,24.14,LRP024a,24.5655278,88.8263049,,Culvert,R.C.C Culvert
40769,Z6004,24.475,LRP025,24.5683049,88.8275549,,KmPost,Infor.not Clear
40770,Z6004,25.42,LRP026,24.5749716,88.8244716,,KmPost,Bagmara 4 Km
40771,Z6004,25.66,LRP026a,24.5758327,88.8224993,,"SideRoad,Left",Left Z-6853 at BRAC more
40772,Z6004,26.325,LRPE,24.5758327,88.8249438,,Others,Road end &meet with Z6856.
40773,Z6005,0.0,LRPS,24.3813604,88.7702216,,Others,"Road start N6 at Shibpur Bazar, Puthia, Rajshahi"
40774,Z6005,0.02,LRP001,24.3815271,88.7702771,,KmPost,Taherpur 24.5 km & Dirgapur 9 km
40775,Z6005,1.02,LRP002,24.3901386,88.772666,,KmPost,Dirgapur 8 Km
40776,Z6005,1.31,LRP002a,24.3926941,88.7733882,,Culvert,Slab Culvert
40777,Z6005,2.01,LRP003,24.3988886,88.7748327,,KmPost,Dirgapur 7 Km
40778,Z6005,2.41,LRP003a,24.4023333,88.7754993,,Culvert,R.C.C Culvert
40779,Z6005,2.59,LRP003b,24.4040278,88.7763327,,Culvert,Brick Machinary Culvert
40780,Z6005,2.962,LRP003c,24.4068889,88.7777216,,Culvert,R.C.C. Culvert
40781,Z6005,3.01,LRP004,24.4076389,88.7779993,,KmPost,Km post missing
40782,Z6005,3.342,LRP004a,24.4103333,88.7783882,,Culvert,Box Culvert
40783,Z6005,3.533,LRP004b,24.4117222,88.7788327,,Culvert,Box Culvert
40784,Z6005,3.606,LRP004c,24.4126111,88.7787771,,Culvert,Brick Machinary culvert
40785,Z6005,4.01,LRP005,24.4150833,88.7763604,,KmPost,Infor.missing
40786,Z6005,4.24,LRP005a,24.41575,88.7740827,,Culvert,Slab Culvert
40787,Z6005,4.93,LRP005b,24.4182493,88.7679993,,Culvert,Box Culvert
40788,Z6005,5.01,LRP006,24.418916,88.7681104,,KmPost,Dirgapur 4 km
40789,Z6005,5.707,LRP006a,24.4248882,88.7692493,,Bridge,Baily Bridge Start
40790,Z6005,5.718,LRP006b,24.4249993,88.7692216,,Bridge,Baily Bridge end
40791,Z6005,6.02,LRP007,24.4274716,88.7691104,,KmPost,Taherpur 17 Km
40792,Z6005,6.906,LRP007a,24.4348886,88.7675827,,Culvert,Slab Culvert
40793,Z6005,7.02,LRP008,24.4357219,88.7669993,,KmPost,Dirgapur 2Km
40794,Z6005,7.04,LRP008a,24.4360552,88.7668049,,Culvert,Slab Culvert
40795,Z6005,7.924,LRP008b,24.4435274,88.7653333,,Culvert,Box Culvert
40796,Z6005,8.02,LRP009,24.4444997,88.7654444,,KmPost,KM post missing
40797,Z6005,8.382,LRP009a,24.4456386,88.7630556,,Bridge,PC Girder Bridge (Under construction)
40798,Z6005,8.41,LRP009b,24.4459719,88.7629722,,Bridge,PC Girder Bridge (Under Constraction)
40799,Z6005,8.618,LRP009c,24.4477219,88.7624444,,"Turnoff,Left","Medical more, Durgapur"
40800,Z6005,8.786,LRP009d,24.4476108,88.7607778,,"Turnoff,Right",Upazilla more
40801,Z6005,8.98,LRP010,24.4490552,88.7605833,,KmPost,"Dirgapur 0,km Taherpur 15 Km"
40802,Z6005,9.291,LRP010a,24.4515833,88.7597778,,Culvert,Slab Culvert
40803,Z6005,9.627,LRP010b,24.4545,88.7601667,,Culvert,Slab Culvert
40804,Z6005,9.783,LRP010c,24.4555,88.7609722,,Culvert,Slab Culvert
40805,Z6005,10.0,LRP011,24.4570833,88.7618056,,KmPost,Taherpur 14 Km
40806,Z6005,10.975,LRP012,24.4633889,88.7667493,,KmPost,Taherpur 13 km
